type,coin,ex1,ex2,open_diff_pct,close_diff_pct,spread_width_pct,trade24_1,trade24_2,rate1,rate2,net_rate2_minus_rate1,rate_interval1_h,rate_interval2_h,rate_max1,rate_max2,index_diff1_pct,index_diff2_pct
SF,WLFIUSDT,okx-S,aster-F,0.15749158851743,0.3434459072696109,0.1859543187521809,2828794.0,2120601.0,,0.027,,0.0,4,,2.0,,0.009410265668840593
SF,BASUSDT,gate-S,binance-F,0.15409507666230773,0.21189297478473404,0.05779789812242631,1648557.0,16790575.0,,0.011,,,4,,2.0,,0.20499192952752276
SF,CYSUSDT,gate-S,bitget-F,0.15078952119018463,0.48816725034490593,0.3373777291547213,1292859.0,1068267.0,,0.005,,,4,,2.0,,0.052140179503299765
SF,SKYAIUSDT,gate-S,aster-F,0.15053280690866752,0.3036504059674011,0.1531175990587336,9181404.0,6996512.0,,0.001,,,1,,2.0,,0.0007744934614544886
SF,BUSDT,bitget-S,aster-F,0.14989382520714462,0.339240559018496,0.18934673381135136,4103027.0,15796552.0,,0.035,,,4,,2.0,,0.17959662974390497
SF,ZECUSDT,htx-S,aster-F,0.14867757565985568,0.21320242584946023,0.06452485018960455,4496750.0,7133676.0,,-0.003,,,1,,2.0,,-0.08448826692451741
SF,QUSDT,gate-S,gate-F,0.14478327753143294,0.30763662685487736,0.16285334932344442,3361010.0,13139376.0,,0.005,,,4,,2.0,,0.11309146837962868
SF,WLFIUSDT,binance-S,aster-F,0.14316392269148587,0.4294917680744576,0.28632784538297174,9263746.00748,2120601.0,,0.027,,,4,,2.0,,0.009410265668840593
SF,WLFIUSDT,bybit-S,aster-F,0.14316392269148587,0.3434459072696109,0.20028198457812504,2235533.0,2120601.0,,0.027,,,4,,2.0,,0.009410265668840593
SF,TAGUSDT,bitget-S,binance-F,0.13975124278783888,0.3763649221499947,0.23661367936215577,2129801.0,5292234.0,,0.005,,,4,,2.0,,0.2764473303545735
SF,BEATUSDT,gate-S,binance-F,0.13757523645744163,0.2580201255697851,0.1204448891123435,3206306.0,15204576.0,,0.005,,,4,,2.0,,0.11721111428931826
SF,BEATUSDT,gate-S,bybit-F,0.13757523645744163,0.2889378095762271,0.15136257311878548,3206306.0,3984215.0,,0.005,,,4,,2.0,,0.02062493554707796
SF,BEATUSDT,gate-S,okx-F,0.13757523645744163,0.24083949767761173,0.1032642612201701,3206306.0,17417558.0,,0.005,,,4,,1.5,,-0.0017184788025752283
SF,JCTUSDT,bitget-S,gate-F,0.13215859030836846,0.41864051999559143,0.286481929687223,2005537.0,1005973.0,,0.005,,,4,,2.0,,0.35359116022098386
SF,COLLECTUSDT,bitget-S,binance-F,0.1315599480177746,0.21019021412125113,0.07863026610347654,1012737.0,26142668.0,,0.005,,,4,,2.0,,0.08596448801704909
SF,HUSDT,gate-S,binance-F,0.13150769706815463,0.18570102135560987,0.054193324287455234,2917711.0,27529708.0,,0.005,,,4,,2.0,,0.09205962250563415
SF,ORDIUSDT,gate-S,htx-F,0.12765957446808993,0.19150973507818816,0.06385016061009822,2084703.0,1896916.0,,0.005,,,4,,2.0,,
SF,NEARUSDT,binance-S,htx-F,0.12706480304955542,0.2541296060991108,0.12706480304955536,23699855.0192,1043424.0,,0.01,,,8,,2.0,,
SF,NEARUSDT,bitget-S,htx-F,0.12706480304955542,0.2541296060991108,0.12706480304955536,1430294.0,1043424.0,,0.01,,,8,,2.0,,
SF,NEARUSDT,okx-S,htx-F,0.12706480304955542,0.2541296060991108,0.12706480304955536,2550842.0,1043424.0,,0.01,,0.0,8,,2.0,,
SF,EDGEUSDT,bybit-S,bybit-F,0.12117324209701237,0.1496845931786586,0.02851135108164623,1657742.0,2992835.0,,0.026,,,4,,2.0,,0.08565921907344334
SF,ZECUSDT,htx-S,htx-F,0.11466246237637706,0.17919220155538834,0.06452973917901127,4496750.0,11795836.0,,-0.003,,,8,,2.0,,
SF,RIVERUSDT,bitget-S,okx-F,0.11461630826328953,0.18287773122432355,0.068261422961034,8714196.0,79868993.0,,0.017,,,4,,1.5,,0.16400164001639422
SF,HUSDT,gate-S,okx-F,0.11217917722376361,0.17410481109626078,0.06192563387249718,2917711.0,22085554.0,,0.005,,,4,,1.5,,0.15877318669401927
SF,BUSDT,bitget-S,bybit-F,0.11036033691136293,0.1770482925254413,0.06668795561407838,4103027.0,46286659.0,,0.005,,,4,,4.0,,0.024989067283053973
SF,JCTUSDT,bitget-S,bybit-F,0.11014428901860988,0.28882935917364516,0.17868507015503526,2005537.0,7554308.0,,0.005,,,4,,2.5,,0.16549350162182958
SF,ORDIUSDT,binance-S,htx-F,0.106371662589084,0.14892032762471383,0.04254866503562982,3331075.3151,1896916.0,,0.005,,,4,,2.0,,
SF,BUSDT,gate-S,bitget-F,0.10612949879824167,0.24547024193380926,0.13934074313556757,9253314.0,20145147.0,,0.013,,,4,,2.0,,0.0023091197599952873
SF,HUSDT,bitget-S,binance-F,0.10612098410970063,0.17195507504417906,0.06583409093447842,1363465.0,27529708.0,,0.005,,,4,,2.0,,0.09205962250563415
SF,OPGUSDT,gate-S,binance-F,0.10572687224668438,0.2466960352423027,0.14096916299561835,1822923.0,18893190.0,,0.005,,,4,,2.0,,0.1056482806194235
SF,HUSDT,bybit-S,binance-F,0.10441844725901286,0.17408460511808965,0.0696661578590768,4201447.0,27529708.0,,0.005,,,4,,2.0,,0.09205962250563415
SF,SKYAIUSDT,gate-S,binance-F,0.10038038884192504,0.16382180415367792,0.06344141531175286,9181404.0,120364227.0,,0.005,,,4,,2.0,,0.03734055499615115
